,_id,Quarter,HB,HBQF,HBT,CancerType,CancerTypeQF,NumberOfEligibleReferrals62DayStandard,NumberOfEligibleReferrals62DayStandardQF,NumberOfEligibleReferralsTreatedWithin62Days,NumberOfEligibleReferralsTreatedWithin62DaysQF
15260,15056,2022Q1,S08000017,,S08000024,Colorectal,,2,,1,
15261,15057,2022Q1,S08000017,,S08000024,Head & Neck,,1,,1,
15262,15058,2022Q1,S08000017,,S08000024,Lung,,1,,1,
15263,15059,2022Q1,S08000017,,S08000024,Upper GI,,5,,5,
15264,15060,2022Q1,S08000017,,S08000024,Urological,,11,,4,
15265,15061,2022Q1,S08000017,,S08000031,Head & Neck,,1,,1,
15266,15062,2022Q1,S08000019,,S08000019,Breast,,43,,42,
15267,15063,2022Q1,S08000019,,S08000019,Cervical,,1,,1,
15268,15064,2022Q1,S08000019,,S08000019,Colorectal,,47,,35,
15269,15065,2022Q1,S08000019,,S08000019,Head & Neck,,5,,3,
15270,15066,2022Q1,S08000019,,S08000019,Lung,,26,,24,
15271,15067,2022Q1,S08000019,,S08000019,Lymphoma,,10,,8,
15272,15068,2022Q1,S08000019,,S08000019,Melanoma,,15,,12,
15273,15069,2022Q1,S08000019,,S08000019,Ovarian,,1,,1,
15274,15070,2022Q1,S08000019,,S08000019,Upper GI,,22,,22,
15275,15071,2022Q1,S08000019,,S08000019,Urological,,65,,34,
15276,15072,2022Q1,S08000019,,S08000024,Upper GI,,1,,1,
15277,15073,2022Q1,S08000019,,S08000031,Colorectal,,3,,1,
15278,15074,2022Q1,S08000019,,S08000031,Head & Neck,,7,,4,
15279,15075,2022Q1,S08000019,,S08000031,Lung,,11,,3,
15280,15076,2022Q1,S08000019,,S08000031,Lymphoma,,1,,1,
15281,15077,2022Q1,S08000019,,S08000031,Melanoma,,1,,1,
15282,15078,2022Q1,S08000019,,S08000031,Ovarian,,1,,1,
15283,15079,2022Q1,S08000019,,S08000031,Upper GI,,4,,3,
15284,15080,2022Q1,S08000019,,S08000031,Urological,,6,,1,
15285,15081,2022Q1,S08000019,,S08000032,Head & Neck,,2,,2,
15286,15082,2022Q1,S08000019,,SB0801,Lung,,4,,1,
15287,15083,2022Q1,S08000020,,S08000020,Breast,,99,,80,
15288,15084,2022Q1,S08000020,,S08000020,Cervical,,2,,1,
15289,15085,2022Q1,S08000020,,S08000020,Colorectal,,49,,32,
15290,15086,2022Q1,S08000020,,S08000020,Head & Neck,,6,,4,
15291,15087,2022Q1,S08000020,,S08000020,Lung,,49,,44,
15292,15088,2022Q1,S08000020,,S08000020,Lymphoma,,5,,5,
15293,15089,2022Q1,S08000020,,S08000020,Melanoma,,17,,15,
15294,15090,2022Q1,S08000020,,S08000020,Ovarian,,3,,3,
15295,15091,2022Q1,S08000020,,S08000020,Upper GI,,34,,33,
15296,15092,2022Q1,S08000020,,S08000020,Urological,,63,,35,
15297,15093,2022Q1,S08000020,,S08000024,Upper GI,,1,,1,
15298,15094,2022Q1,S08000020,,S08000031,Breast,,1,,1,
15299,15095,2022Q1,S08000020,,SB0801,Colorectal,,1,,0,
15300,15096,2022Q1,S08000022,,S08000020,Ovarian,,2,,1,
15301,15097,2022Q1,S08000022,,S08000020,Urological,,6,,1,
15302,15098,2022Q1,S08000022,,S08000022,Breast,,61,,52,
15303,15099,2022Q1,S08000022,,S08000022,Cervical,,2,,2,
15304,15100,2022Q1,S08000022,,S08000022,Colorectal,,37,,23,
15305,15101,2022Q1,S08000022,,S08000022,Head & Neck,,9,,7,
15306,15102,2022Q1,S08000022,,S08000022,Lung,,22,,21,
15307,15103,2022Q1,S08000022,,S08000022,Lymphoma,,9,,7,
15308,15104,2022Q1,S08000022,,S08000022,Melanoma,,19,,17,
15309,15105,2022Q1,S08000022,,S08000022,Ovarian,,1,,1,
15310,15106,2022Q1,S08000022,,S08000022,Upper GI,,14,,10,
15311,15107,2022Q1,S08000022,,S08000022,Urological,,61,,45,
15312,15108,2022Q1,S08000022,,S08000024,Urological,,1,,0,
15313,15109,2022Q1,S08000022,,S08000030,Head & Neck,,2,,0,
15314,15110,2022Q1,S08000022,,S08000031,Colorectal,,1,,1,
15315,15111,2022Q1,S08000022,,S08000031,Upper GI,,1,,1,
15316,15112,2022Q1,S08000022,,SB0801,Lung,,4,,3,
15317,15113,2022Q1,S08000024,,S08000019,Breast,,5,,5,
15318,15114,2022Q1,S08000024,,S08000024,Breast,,178,,172,
15319,15115,2022Q1,S08000024,,S08000024,Cervical,,10,,4,
15320,15116,2022Q1,S08000024,,S08000024,Colorectal,,87,,53,
15321,15117,2022Q1,S08000024,,S08000024,Head & Neck,,19,,19,
15322,15118,2022Q1,S08000024,,S08000024,Lung,,49,,41,
15323,15119,2022Q1,S08000024,,S08000024,Lymphoma,,3,,3,
15324,15120,2022Q1,S08000024,,S08000024,Melanoma,,26,,24,
15325,15121,2022Q1,S08000024,,S08000024,Ovarian,,5,,5,
15326,15122,2022Q1,S08000024,,S08000024,Upper GI,,70,,64,
15327,15123,2022Q1,S08000024,,S08000024,Urological,,140,,79,
15328,15124,2022Q1,S08000024,,S08000029,Breast,,1,,1,
15329,15125,2022Q1,S08000025,,S08000020,Colorectal,,1,,1,
15330,15126,2022Q1,S08000025,,S08000020,Melanoma,,1,,1,
15331,15127,2022Q1,S08000025,,S08000020,Urological,,1,,0,
15332,15128,2022Q1,S08000025,,S08000025,Colorectal,,2,,2,
15333,15129,2022Q1,S08000025,,S08000025,Lung,,2,,2,
15334,15130,2022Q1,S08000025,,S08000025,Ovarian,,1,,1,
15335,15131,2022Q1,S08000025,,S08000025,Upper GI,,2,,2,
15336,15132,2022Q1,S08000025,,S08000025,Urological,,2,,1,
15337,15133,2022Q1,S08000026,,S08000020,Breast,,1,,1,
15338,15134,2022Q1,S08000026,,S08000020,Colorectal,,1,,0,
15339,15135,2022Q1,S08000026,,S08000020,Lung,,1,,1,
15340,15136,2022Q1,S08000026,,S08000020,Melanoma,,1,,1,
15341,15137,2022Q1,S08000026,,S08000020,Urological,,1,,0,
15342,15138,2022Q1,S08000026,,S08000026,Breast,,2,,2,
15343,15139,2022Q1,S08000026,,S08000026,Colorectal,,3,,3,
15344,15140,2022Q1,S08000026,,S08000026,Melanoma,,2,,2,
15345,15141,2022Q1,S08000026,,S08000026,Upper GI,,1,,1,
15346,15143,2022Q1,S08000028,,S08000020,Urological,,2,,1,
15347,15144,2022Q1,S08000028,,S08000022,Colorectal,,4,,1,
15348,15145,2022Q1,S08000028,,S08000022,Lung,,1,,1,
15349,15146,2022Q1,S08000028,,S08000022,Upper GI,,2,,2,
15350,15147,2022Q1,S08000028,,S08000022,Urological,,9,,5,
15351,15148,2022Q1,S08000028,,S08000028,Colorectal,,2,,2,
15352,15149,2022Q1,S08000028,,S08000028,Lung,,4,,4,
15353,15150,2022Q1,S08000028,,S08000028,Melanoma,,1,,1,
15354,15151,2022Q1,S08000028,,S08000028,Ovarian,,1,,1,
15355,15152,2022Q1,S08000028,,S08000028,Upper GI,,2,,2,
15356,15153,2022Q1,S08000028,,S08000028,Urological,,5,,0,
15357,15154,2022Q1,S08000028,,S08000031,Colorectal,,1,,1,
15358,15155,2022Q1,S08000028,,SB0801,Lung,,1,,1,
15359,15156,2022Q1,S08000029,,S08000024,Cervical,,2,,0,
15360,15157,2022Q1,S08000029,,S08000024,Colorectal,,4,,2,
15361,15158,2022Q1,S08000029,,S08000024,Head & Neck,,4,,4,
15362,15159,2022Q1,S08000029,,S08000024,Lung,,14,,13,
15363,15160,2022Q1,S08000029,,S08000024,Upper GI,,6,,4,
15364,15161,2022Q1,S08000029,,S08000024,Urological,,7,,2,
15365,15162,2022Q1,S08000029,,S08000029,Breast,,38,,36,
15366,15163,2022Q1,S08000029,,S08000029,Colorectal,,32,,30,
15367,15164,2022Q1,S08000029,,S08000029,Head & Neck,,1,,1,
15368,15165,2022Q1,S08000029,,S08000029,Lung,,30,,28,
15369,15166,2022Q1,S08000029,,S08000029,Lymphoma,,7,,5,
15370,15167,2022Q1,S08000029,,S08000029,Melanoma,,10,,10,
15371,15168,2022Q1,S08000029,,S08000029,Ovarian,,1,,1,
15372,15169,2022Q1,S08000029,,S08000029,Upper GI,,16,,15,
15373,15170,2022Q1,S08000029,,S08000029,Urological,,63,,34,
15374,15171,2022Q1,S08000029,,S08000030,Head & Neck,,1,,0,
15375,15172,2022Q1,S08000030,,S08000020,Breast,,1,,1,
15376,15173,2022Q1,S08000030,,S08000020,Lung,,1,,1,
15377,15174,2022Q1,S08000030,,S08000024,Lung,,5,,3,
15378,15175,2022Q1,S08000030,,S08000030,Breast,,73,,66,
15379,15176,2022Q1,S08000030,,S08000030,Cervical,,3,,2,
15380,15177,2022Q1,S08000030,,S08000030,Colorectal,,36,,24,
15381,15178,2022Q1,S08000030,,S08000030,Head & Neck,,5,,5,
15382,15179,2022Q1,S08000030,,S08000030,Lung,,47,,45,
15383,15180,2022Q1,S08000030,,S08000030,Melanoma,,10,,9,
15384,15181,2022Q1,S08000030,,S08000030,Ovarian,,2,,2,
15385,15182,2022Q1,S08000030,,S08000030,Upper GI,,14,,13,
15386,15183,2022Q1,S08000030,,S08000030,Urological,,38,,28,
15387,15184,2022Q1,S08000031,,S08000015,Urological,,1,,0,
15388,15185,2022Q1,S08000031,,S08000024,Lung,,1,,1,
15389,15186,2022Q1,S08000031,,S08000031,Breast,,275,,252,
15390,15187,2022Q1,S08000031,,S08000031,Cervical,,1,,1,
15391,15188,2022Q1,S08000031,,S08000031,Colorectal,,182,,86,
15392,15189,2022Q1,S08000031,,S08000031,Head & Neck,,56,,45,
15393,15190,2022Q1,S08000031,,S08000031,Lung,,134,,115,
15394,15191,2022Q1,S08000031,,S08000031,Lymphoma,,25,,16,
15395,15192,2022Q1,S08000031,,S08000031,Melanoma,,50,,50,
15396,15193,2022Q1,S08000031,,S08000031,Ovarian,,20,,10,
15397,15194,2022Q1,S08000031,,S08000031,Upper GI,,103,,80,
15398,15195,2022Q1,S08000031,,S08000031,Urological,,211,,116,
15399,15196,2022Q1,S08000031,,S08000032,Breast,,45,,26,
15400,15197,2022Q1,S08000031,,SB0801,Lung,,14,,8,
15401,15198,2022Q1,S08000032,,S08000024,Colorectal,,1,,1,
15402,15199,2022Q1,S08000032,,S08000024,Head & Neck,,1,,1,
15403,15200,2022Q1,S08000032,,S08000031,Cervical,,9,,3,
15404,15201,2022Q1,S08000032,,S08000031,Colorectal,,4,,0,
15405,15202,2022Q1,S08000032,,S08000031,Head & Neck,,4,,4,
15406,15203,2022Q1,S08000032,,S08000031,Lung,,9,,8,
15407,15204,2022Q1,S08000032,,S08000031,Lymphoma,,1,,0,
15408,15205,2022Q1,S08000032,,S08000031,Ovarian,,6,,6,
15409,15206,2022Q1,S08000032,,S08000031,Upper GI,,7,,6,
15410,15207,2022Q1,S08000032,,S08000031,Urological,,2,,0,
15411,15208,2022Q1,S08000032,,S08000032,Breast,,63,,51,
15412,15209,2022Q1,S08000032,,S08000032,Cervical,,3,,3,
15413,15210,2022Q1,S08000032,,S08000032,Colorectal,,72,,52,
15414,15211,2022Q1,S08000032,,S08000032,Head & Neck,,6,,6,
15415,15212,2022Q1,S08000032,,S08000032,Lung,,50,,50,
15416,15213,2022Q1,S08000032,,S08000032,Lymphoma,,7,,7,
15417,15214,2022Q1,S08000032,,S08000032,Melanoma,,20,,19,
15418,15215,2022Q1,S08000032,,S08000032,Ovarian,,3,,1,
15419,15216,2022Q1,S08000032,,S08000032,Upper GI,,38,,37,
15420,15217,2022Q1,S08000032,,S08000032,Urological,,44,,33,
15421,15218,2022Q1,S08000032,,SB0801,Lung,,8,,7,
15422,15219,2022Q1,S92000003,d,S08000015,Breast,,87,,59,
15423,15220,2022Q1,S92000003,d,S08000015,Cervical,,1,,1,
15424,15221,2022Q1,S92000003,d,S08000015,Colorectal,,43,,32,
15425,15222,2022Q1,S92000003,d,S08000015,Head & Neck,,12,,11,
15426,15223,2022Q1,S92000003,d,S08000015,Lung,,14,,14,
15427,15224,2022Q1,S92000003,d,S08000015,Lymphoma,,5,,3,
15428,15225,2022Q1,S92000003,d,S08000015,Melanoma,,8,,6,
15429,15226,2022Q1,S92000003,d,S08000015,Ovarian,,2,,2,
15430,15227,2022Q1,S92000003,d,S08000015,Upper GI,,13,,12,
15431,15228,2022Q1,S92000003,d,S08000015,Urological,,19,,18,
15432,15229,2022Q1,S92000003,d,S08000016,Breast,,15,,15,
15433,15230,2022Q1,S92000003,d,S08000016,Colorectal,,7,,7,
15434,15231,2022Q1,S92000003,d,S08000016,Head & Neck,,1,,1,
15435,15232,2022Q1,S92000003,d,S08000016,Lung,,11,,11,
15436,15233,2022Q1,S92000003,d,S08000016,Lymphoma,,1,,1,
15437,15234,2022Q1,S92000003,d,S08000016,Melanoma,,3,,3,
15438,15235,2022Q1,S92000003,d,S08000016,Ovarian,,3,,3,
15439,15236,2022Q1,S92000003,d,S08000016,Upper GI,,1,,1,
15440,15237,2022Q1,S92000003,d,S08000016,Urological,,6,,6,
15441,15238,2022Q1,S92000003,d,S08000017,Breast,,26,,25,
15442,15239,2022Q1,S92000003,d,S08000017,Colorectal,,18,,12,
15443,15240,2022Q1,S92000003,d,S08000017,Head & Neck,,2,,2,
15444,15241,2022Q1,S92000003,d,S08000017,Lung,,16,,15,
15445,15242,2022Q1,S92000003,d,S08000017,Lymphoma,,2,,2,
15446,15243,2022Q1,S92000003,d,S08000017,Melanoma,,2,,2,
15447,15244,2022Q1,S92000003,d,S08000017,Upper GI,,7,,7,
15448,15245,2022Q1,S92000003,d,S08000017,Urological,,17,,8,
15449,15246,2022Q1,S92000003,d,S08000019,Breast,,48,,47,
15450,15247,2022Q1,S92000003,d,S08000019,Cervical,,1,,1,
15451,15248,2022Q1,S92000003,d,S08000019,Colorectal,,47,,35,
15452,15249,2022Q1,S92000003,d,S08000019,Head & Neck,,5,,3,
15453,15250,2022Q1,S92000003,d,S08000019,Lung,,26,,24,
15454,16251,2022Q4,S08000017,,S08000017,Breast,,19,,19,
15455,16252,2022Q4,S08000017,,S08000017,Cervical,,1,,1,
15456,16253,2022Q4,S08000017,,S08000017,Colorectal,,22,,15,
15457,16254,2022Q4,S08000017,,S08000017,Lung,,22,,22,
15458,16255,2022Q4,S08000017,,S08000017,Lymphoma,,5,,5,
15459,16256,2022Q4,S08000017,,S08000017,Melanoma,,4,,4,
15460,16257,2022Q4,S08000017,,S08000017,Ovarian,,2,,2,
15461,16258,2022Q4,S08000017,,S08000017,Upper GI,,15,,15,
15462,16259,2022Q4,S08000017,,S08000017,Urological,,33,,23,
15463,16260,2022Q4,S08000017,,S08000024,All Cancer Types,d,12,,9,
15464,16261,2022Q4,S08000017,,S08000024,Cervical,,1,,0,
15465,16262,2022Q4,S08000017,,S08000024,Colorectal,,1,,0,
15466,16263,2022Q4,S08000017,,S08000024,Head & Neck,,2,,2,
15467,16264,2022Q4,S08000017,,S08000024,Lung,,2,,2,
15468,16265,2022Q4,S08000017,,S08000024,Lymphoma,,1,,1,
15469,16266,2022Q4,S08000017,,S08000024,Ovarian,,1,,1,
15470,16267,2022Q4,S08000017,,S08000024,Upper GI,,2,,2,
15471,16268,2022Q4,S08000017,,S08000024,Urological,,2,,1,
15472,16269,2022Q4,S08000017,,S08000031,All Cancer Types,d,1,,1,
15473,16270,2022Q4,S08000017,,S08000031,Head & Neck,,1,,1,
15474,16271,2022Q4,S08000017,,SB0801,All Cancer Types,d,3,,0,
15475,16272,2022Q4,S08000017,,SB0801,Lung,,3,,0,
15476,16273,2022Q4,S08000019,,S08000019,All Cancer Types,d,239,,188,
15477,16274,2022Q4,S08000019,,S08000019,Breast,,45,,44,
15478,16275,2022Q4,S08000019,,S08000019,Colorectal,,30,,23,
15479,16276,2022Q4,S08000019,,S08000019,Head & Neck,,5,,2,
15480,16277,2022Q4,S08000019,,S08000019,Lung,,37,,31,
15481,16278,2022Q4,S08000019,,S08000019,Lymphoma,,11,,9,
15482,16279,2022Q4,S08000019,,S08000019,Melanoma,,13,,11,
15483,16280,2022Q4,S08000019,,S08000019,Upper GI,,25,,25,
15484,16281,2022Q4,S08000019,,S08000019,Urological,,73,,43,
15485,16282,2022Q4,S08000019,,S08000024,All Cancer Types,d,1,,1,
15486,16283,2022Q4,S08000019,,S08000024,Upper GI,,1,,1,
15487,16284,2022Q4,S08000019,,S08000031,All Cancer Types,d,42,,13,
15488,15290,2022Q1,S92000003,d,S08000025,Urological,,2,,1,
15489,15291,2022Q1,S92000003,d,S08000026,Breast,,2,,2,
15490,15292,2022Q1,S92000003,d,S08000026,Colorectal,,3,,3,
15491,15293,2022Q1,S92000003,d,S08000026,Melanoma,,2,,2,
15492,15294,2022Q1,S92000003,d,S08000026,Upper GI,,1,,1,
15493,15295,2022Q1,S92000003,d,S08000026,Urological,,4,,3,
15494,15296,2022Q1,S92000003,d,S08000028,Colorectal,,2,,2,
15495,15297,2022Q1,S92000003,d,S08000028,Lung,,4,,4,
15496,15298,2022Q1,S92000003,d,S08000028,Melanoma,,1,,1,
15497,15299,2022Q1,S92000003,d,S08000028,Ovarian,,1,,1,
15498,15300,2022Q1,S92000003,d,S08000028,Upper GI,,2,,2,
15499,15301,2022Q1,S92000003,d,S08000028,Urological,,5,,0,
15500,15302,2022Q1,S92000003,d,S08000029,Breast,,39,,37,
15501,15303,2022Q1,S92000003,d,S08000029,Colorectal,,32,,30,
15502,15304,2022Q1,S92000003,d,S08000029,Head & Neck,,1,,1,
15503,15305,2022Q1,S92000003,d,S08000029,Lung,,30,,28,
15504,15306,2022Q1,S92000003,d,S08000029,Lymphoma,,7,,5,
15505,15307,2022Q1,S92000003,d,S08000029,Melanoma,,10,,10,
15506,15308,2022Q1,S92000003,d,S08000029,Ovarian,,1,,1,
15507,15309,2022Q1,S92000003,d,S08000029,Upper GI,,16,,15,
15508,15310,2022Q1,S92000003,d,S08000029,Urological,,63,,34,
15509,15311,2022Q1,S92000003,d,S08000030,Breast,,73,,66,
15510,15312,2022Q1,S92000003,d,S08000030,Cervical,,3,,2,
15511,15313,2022Q1,S92000003,d,S08000030,Colorectal,,36,,24,
15512,15314,2022Q1,S92000003,d,S08000030,Head & Neck,,8,,5,
15513,15315,2022Q1,S92000003,d,S08000030,Lung,,47,,45,
15514,15316,2022Q1,S92000003,d,S08000030,Melanoma,,10,,9,
15515,15317,2022Q1,S92000003,d,S08000030,Ovarian,,2,,2,
15516,15318,2022Q1,S92000003,d,S08000030,Upper GI,,14,,13,
15517,15319,2022Q1,S92000003,d,S08000030,Urological,,38,,28,
15518,15320,2022Q1,S92000003,d,S08000031,Breast,,276,,253,
15519,15321,2022Q1,S92000003,d,S08000031,Cervical,,12,,5,
15520,15322,2022Q1,S92000003,d,S08000031,Colorectal,,196,,92,
15521,15323,2022Q1,S92000003,d,S08000031,Head & Neck,,70,,56,
15522,15324,2022Q1,S92000003,d,S08000031,Lung,,160,,132,
15523,15325,2022Q1,S92000003,d,S08000031,Lymphoma,,28,,18,
15524,15326,2022Q1,S92000003,d,S08000031,Melanoma,,51,,51,
15525,15327,2022Q1,S92000003,d,S08000031,Ovarian,,29,,19,
15526,15328,2022Q1,S92000003,d,S08000031,Upper GI,,120,,91,
15527,15329,2022Q1,S92000003,d,S08000031,Urological,,220,,118,
15528,15330,2022Q1,S92000003,d,S08000032,Breast,,108,,77,
15529,15331,2022Q1,S92000003,d,S08000032,Cervical,,3,,3,
15530,15332,2022Q1,S92000003,d,S08000032,Colorectal,,72,,52,
15531,15333,2022Q1,S92000003,d,S08000032,Head & Neck,,8,,8,
15532,15334,2022Q1,S92000003,d,S08000032,Lung,,50,,50,
15533,15335,2022Q1,S92000003,d,S08000032,Lymphoma,,7,,7,
15534,15336,2022Q1,S92000003,d,S08000032,Melanoma,,20,,19,
15535,15337,2022Q1,S92000003,d,S08000032,Ovarian,,3,,1,
15536,15338,2022Q1,S92000003,d,S08000032,Upper GI,,38,,37,
15537,15339,2022Q1,S92000003,d,S08000032,Urological,,44,,33,
15538,15340,2022Q1,S92000003,d,SB0801,Colorectal,,1,,0,
15539,15341,2022Q1,S92000003,d,SB0801,Lung,,34,,23,
15540,15342,2022Q1,S08000015,,S08000015,All Cancer Types,d,203,,158,
15541,15343,2022Q1,S08000015,,S08000017,All Cancer Types,d,3,,3,
15542,15344,2022Q1,S08000015,,S08000031,All Cancer Types,d,20,,13,
15543,15345,2022Q1,S08000015,,SB0801,All Cancer Types,d,3,,3,
15544,15346,2022Q1,S08000016,,S08000016,All Cancer Types,d,48,,48,
15545,15347,2022Q1,S08000016,,S08000024,All Cancer Types,d,10,,8,
15546,15348,2022Q1,S08000016,,S08000031,All Cancer Types,d,4,,4,
15547,15349,2022Q1,S08000017,,S08000017,All Cancer Types,d,87,,70,
15548,15350,2022Q1,S08000017,,S08000024,All Cancer Types,d,20,,12,
15549,15351,2022Q1,S08000017,,S08000031,All Cancer Types,d,1,,1,
15550,15352,2022Q1,S08000019,,S08000019,All Cancer Types,d,235,,182,
15551,15353,2022Q1,S08000019,,S08000024,All Cancer Types,d,1,,1,
15552,15354,2022Q1,S08000019,,S08000031,All Cancer Types,d,34,,15,
15553,15355,2022Q1,S08000019,,S08000032,All Cancer Types,d,2,,2,
15554,15356,2022Q1,S08000019,,SB0801,All Cancer Types,d,4,,1,
15555,15357,2022Q1,S08000020,,S08000020,All Cancer Types,d,327,,252,
15556,15358,2022Q1,S08000020,,S08000024,All Cancer Types,d,1,,1,
15557,15359,2022Q1,S08000020,,S08000031,All Cancer Types,d,1,,1,
15558,15360,2022Q1,S08000020,,SB0801,All Cancer Types,d,1,,0,
15559,15361,2022Q1,S08000022,,S08000020,All Cancer Types,d,8,,2,
15560,15362,2022Q1,S08000022,,S08000022,All Cancer Types,d,235,,185,
15561,15363,2022Q1,S08000022,,S08000024,All Cancer Types,d,1,,0,
15562,15364,2022Q1,S08000022,,S08000030,All Cancer Types,d,2,,0,
15563,15365,2022Q1,S08000022,,S08000031,All Cancer Types,d,2,,2,
15564,15366,2022Q1,S08000022,,SB0801,All Cancer Types,d,4,,3,
15565,15367,2022Q1,S08000024,,S08000019,All Cancer Types,d,5,,5,
15566,15368,2022Q1,S08000024,,S08000024,All Cancer Types,d,587,,464,
15567,15369,2022Q1,S08000024,,S08000029,All Cancer Types,d,1,,1,
15568,15370,2022Q1,S08000025,,S08000020,All Cancer Types,d,3,,2,
15569,15371,2022Q1,S08000025,,S08000025,All Cancer Types,d,9,,8,
15570,15372,2022Q1,S08000026,,S08000020,All Cancer Types,d,5,,3,
15571,15373,2022Q1,S08000026,,S08000026,All Cancer Types,d,12,,11,
15572,15374,2022Q1,S08000028,,S08000020,All Cancer Types,d,2,,1,
15573,15375,2022Q1,S08000028,,S08000022,All Cancer Types,d,16,,9,
15574,15376,2022Q1,S08000028,,S08000028,All Cancer Types,d,15,,10,
15575,15377,2022Q1,S08000028,,S08000031,All Cancer Types,d,1,,1,
15576,15378,2022Q1,S08000028,,SB0801,All Cancer Types,d,1,,1,
15577,15379,2022Q1,S08000029,,S08000024,All Cancer Types,d,37,,25,
15578,15380,2022Q1,S08000029,,S08000029,All Cancer Types,d,198,,160,
15579,15381,2022Q1,S08000029,,S08000030,All Cancer Types,d,1,,0,
15580,15382,2022Q1,S08000030,,S08000020,All Cancer Types,d,2,,2,
15581,15383,2022Q1,S08000030,,S08000024,All Cancer Types,d,5,,3,
15582,15384,2022Q1,S08000030,,S08000030,All Cancer Types,d,228,,194,
15583,15385,2022Q1,S08000031,,S08000015,All Cancer Types,d,1,,0,
15584,15386,2022Q1,S08000031,,S08000024,All Cancer Types,d,1,,1,
15585,15387,2022Q1,S08000031,,S08000031,All Cancer Types,d,1057,,771,
15586,15388,2022Q1,S08000031,,S08000032,All Cancer Types,d,45,,26,
15587,15389,2022Q1,S08000031,,SB0801,All Cancer Types,d,14,,8,
15588,15390,2022Q1,S08000032,,S08000024,All Cancer Types,d,2,,2,
15589,15391,2022Q1,S08000032,,S08000031,All Cancer Types,d,42,,27,
15590,15392,2022Q1,S08000032,,S08000032,All Cancer Types,d,306,,259,
15591,15393,2022Q1,S08000032,,SB0801,All Cancer Types,d,8,,7,
15592,15394,2022Q1,S92000003,d,S08000015,All Cancer Types,d,204,,158,
15593,15395,2022Q1,S92000003,d,S08000016,All Cancer Types,d,48,,48,
15594,15396,2022Q1,S92000003,d,S08000017,All Cancer Types,d,90,,73,
15595,15397,2022Q1,S92000003,d,S08000019,All Cancer Types,d,240,,187,
15596,15398,2022Q1,S92000003,d,S08000020,All Cancer Types,d,347,,262,
15597,15399,2022Q1,S92000003,d,S08000022,All Cancer Types,d,251,,194,
15598,15400,2022Q1,S92000003,d,S08000024,All Cancer Types,d,665,,517,
15599,15401,2022Q1,S92000003,d,S08000025,All Cancer Types,d,9,,8,
15600,15402,2022Q1,S92000003,d,S08000026,All Cancer Types,d,12,,11,
15601,15403,2022Q1,S92000003,d,S08000028,All Cancer Types,d,15,,10,
15602,15404,2022Q1,S92000003,d,S08000029,All Cancer Types,d,199,,161,
15603,15405,2022Q1,S92000003,d,S08000030,All Cancer Types,d,231,,194,
15604,15406,2022Q1,S92000003,d,S08000031,All Cancer Types,d,1162,,835,
15605,15407,2022Q1,S92000003,d,S08000032,All Cancer Types,d,353,,287,
15606,15408,2022Q1,S92000003,d,SB0801,All Cancer Types,d,35,,23,
15607,15409,2022Q2,S08000015,,S08000015,All Cancer Types,d,247,,191,
15608,15410,2022Q2,S08000015,,S08000015,Breast,,83,,52,
15609,15411,2022Q2,S08000015,,S08000015,Cervical,,2,,1,
15610,15412,2022Q2,S08000015,,S08000015,Colorectal,,43,,27,
15611,15413,2022Q2,S08000015,,S08000015,Head & Neck,,8,,7,
15612,15414,2022Q2,S08000015,,S08000015,Lung,,21,,21,
15613,15415,2022Q2,S08000015,,S08000015,Lymphoma,,5,,3,
15614,15416,2022Q2,S08000015,,S08000015,Melanoma,,11,,11,
15615,15417,2022Q2,S08000015,,S08000015,Ovarian,,2,,2,
15616,15418,2022Q2,S08000015,,S08000015,Upper GI,,9,,5,
15617,15419,2022Q2,S08000015,,S08000015,Urological,,63,,62,
15618,15420,2022Q2,S08000015,,S08000017,All Cancer Types,d,2,,2,
15619,15421,2022Q2,S08000015,,S08000017,Breast,,2,,2,
15620,15422,2022Q2,S08000015,,S08000024,All Cancer Types,d,1,,1,
15621,15423,2022Q2,S08000015,,S08000024,Breast,,1,,1,
15622,15424,2022Q2,S08000015,,S08000031,All Cancer Types,d,32,,15,
15623,15425,2022Q2,S08000015,,S08000031,Breast,,6,,3,
15624,15426,2022Q2,S08000015,,S08000031,Cervical,,2,,0,
15625,15427,2022Q2,S08000015,,S08000031,Colorectal,,4,,1,
15626,15428,2022Q2,S08000015,,S08000031,Head & Neck,,7,,5,
15627,15429,2022Q2,S08000015,,S08000031,Lung,,2,,2,
15628,15430,2022Q2,S08000015,,S08000031,Ovarian,,4,,3,
15629,15431,2022Q2,S08000015,,S08000031,Upper GI,,1,,0,
15630,15432,2022Q2,S08000015,,S08000031,Urological,,6,,1,
15631,15433,2022Q2,S08000015,,SB0801,All Cancer Types,d,2,,2,
15632,15434,2022Q2,S08000015,,SB0801,Lung,,2,,2,
15633,15435,2022Q2,S08000016,,S08000016,All Cancer Types,d,68,,67,
15634,15436,2022Q2,S08000016,,S08000016,Breast,,17,,17,
15635,15437,2022Q2,S08000016,,S08000016,Cervical,,1,,1,
15636,15438,2022Q2,S08000016,,S08000016,Colorectal,,9,,8,
15637,15439,2022Q2,S08000016,,S08000016,Lung,,10,,10,
15638,15440,2022Q2,S08000016,,S08000016,Lymphoma,,2,,2,
15639,15441,2022Q2,S08000016,,S08000016,Melanoma,,5,,5,
15640,15442,2022Q2,S08000016,,S08000016,Ovarian,,4,,4,
